uniq_id,product_description,category,subcategory,image
7436c011ebdfd24b56a77893f210ed3b,Raymond Abstract Single Blanket Orange Buy Raymond Abstract Single Blanket Orange at Rs. 3860 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing , Bed Linen ,7436c011ebdfd24b56a77893f210ed3b.jpg
dcab5c08ed8e6c2fa039e01367390071,Raymond Abstract Single Blanket Purple Buy Raymond Abstract Single Blanket Purple at Rs. 3999 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing , Bed Linen ,dcab5c08ed8e6c2fa039e01367390071.jpg
00d84a518e0550612fcfcba3b02b6255,Mxofere Combo Rose Soap And Aloevera Lemon Facewash Kit Buy Mxofere Combo Rose Soap And Aloevera Lemon Facewash Kit for Rs.285 online. Mxofere Combo Rose Soap And Aloevera Lemon Facewash Kit at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Beauty and Personal Care , Combos and Kits ,00d84a518e0550612fcfcba3b02b6255.jpg
ca82e1f23bb6cac66a32fce1c22534a3,Raymond Abstract Single Blanket Brown Buy Raymond Abstract Single Blanket Brown at Rs. 4999 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing , Bed Linen ,ca82e1f23bb6cac66a32fce1c22534a3.jpg
3fd4d7ea04624ada39fde3957c7b9b7c,"Bharatcraft Wall Hanging Of Lord Ganesha On A Creative Leaf Showpiece  -  34.29 cm Key Features of Bharatcraft Wall Hanging Of Lord Ganesha On A Creative Leaf Showpiece  -  34.29 cm Brass Height - 34.29 cm Width - 22.86 cm,Bharatcraft Wall Hanging Of Lord Ganesha On A Creative Leaf Showpiece  -  34.29 cm (Brass, Copper) Price: Rs. 1,499 Enlighten Your Home With This Auspicious Wall Hanging Of Lord Ganesha Made From Brass Which Reflects The Artistic Brilliance And Adds Elegance To Your Decor. Style Your Home And Office With This Brass Statue; Sure To Be Admired By Your Guests. It Serves As A Great Gift, Especially Around Religious Celebrations And Festivities. This Brass Handicraft Has Been Made By Skilled Artisans From The House Of Jaipurcrafts Using Various Traditional Techniques.,Specifications of Bharatcraft Wall Hanging Of Lord Ganesha On A Creative Leaf Showpiece  -  34.29 cm (Brass, Copper) General Brand Bharatcraft Model Number H10089 Type Religious Idols Material Brass Model Name Wall Hanging Of Lord Ganesha On A Creative Leaf Color Copper Dimensions Height 34.29 cm Width 22.86 cm Depth 1.27 cm In the Box Sales Package 1 Showpiece Figurine Pack of 1",Home Decor & Festive Needs , Showpiece ,3fd4d7ea04624ada39fde3957c7b9b7c.jpg
697ad1d2e45c1af54cab7847cbe324d8,"Firstrace 101-107 Analog Watch  - For Couple Firstrace 101-107 Analog Watch  - For Couple - Buy Firstrace 101-107 Analog Watch  - For Couple  101-107 Online at Rs.899 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",Watches , Wrist Watches ,697ad1d2e45c1af54cab7847cbe324d8.jpg
0ec47240feda42c63e42f1e9cee60f7a,"SWHF Cotton Maroon Striped Eyelet Window & Door Curtain SWHF Cotton Maroon Striped Eyelet Window & Door Curtain (210 cm in Height, Single Curtain)
                         Price: Rs. 299
				
			SWHF Cotton Door Curtains come in a very vibrant print and are made of 100% cotton. They come as a single piece and act as a great accent to uplift your room. They are machine washable and come with curtains rings for easy hanging.
SWHF Cotton Door Curtains come in a very vibrant print and are made of 100% cotton. They come as a single piece and act as a great accent to uplift your room. They are machine washable and come with curtains rings for easy hanging.",Home Furnishing , Curtains & Accessories ,0ec47240feda42c63e42f1e9cee60f7a.jpg
3a7b224bf1bc9cee9052f9c9df0355f6,"CB Fashion 108-121 Analog Watch  - For Women CB Fashion 108-121 Analog Watch  - For Women - Buy CB Fashion 108-121 Analog Watch  - For Women  108-121 Online at Rs.619 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",Watches , Wrist Watches ,3a7b224bf1bc9cee9052f9c9df0355f6.jpg
700dfd088162ea00deda33123cd7f2da,"Timex TI000I70600 Analog Watch  - For Men Timex TI000I70600 Analog Watch  - For Men - Buy Timex TI000I70600 Analog Watch  - For Men  TI000I70600 Online at Rs.3125 in India Only at Flipkart.com. Stainless Steel Back Case, Round Dial, Buckle Clasp, Black Strap, Water Resistant - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",Watches , Wrist Watches ,700dfd088162ea00deda33123cd7f2da.jpg
ad55b7ac6f7284b90d31a1a2f175df8d,meSleep Abstract Cushions Cover Buy meSleep Abstract Cushions Cover at Rs. 599 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ," Cushions, Pillows & Covers ",ad55b7ac6f7284b90d31a1a2f175df8d.jpg
952a100cf3a5bdf2d655e9cdca0e9dd5,"Casotec Lightning 272017A USB USB Cable Casotec Lightning 272017A USB USB Cable (Purple)
                         Price: Rs. 299
				
			Casotec 2in1 Retractable Universal Cable ensuring complete charger and sync compatibility with your devices. Connect the 8 pin connector or micro USB connector to your iOS or Android devices and connect the USB side into a wall charger adapter or USB hub to charger or your computer to sync data. Its retractable design makes this cable ideal for stowing in a purse or a bag. Simply pull both ends of the cable and slowly release and the cable will store neatly in its housing without getting tangled.
Casotec 2in1 Retractable Universal Cable ensuring complete charger and sync compatibility with your devices. Connect the 8 pin connector or micro USB connector to your iOS or Android devices and connect the USB side into a wall charger adapter or USB hub to charger or your computer to sync data. Its retractable design makes this cable ideal for stowing in a purse or a bag. Simply pull both ends of the cable and slowly release and the cable will store neatly in its housing without getting tangled.",Computers , Laptop Accessories ,952a100cf3a5bdf2d655e9cdca0e9dd5.jpg
d86f260ff28af531443f822c11746521,Fonokase SU100 SU100 USB USB Charger Buy Fonokase SU100 SU100 USB USB Charger for Rs.480 online. Fonokase SU100 SU100 USB USB Charger at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Computers , Laptop Accessories ,d86f260ff28af531443f822c11746521.jpg
4354b7418ee0fab2fd9f8eb493556529,"Memore Portable and Flexible MMULL-White USB Led Light Memore Portable and Flexible MMULL-White USB Led Light (White)
                         Price: Rs. 195
				
			1. 100% Brand New And High Quality. 2. Perfect Fit For Reading. 3. Light Weight And Durable Cover. 4. Portable And Multiple Choice Of Color. 5. Flexible And Easy Clean. 6. Rated Voltage: 5v 7. Rated Power: 1.2w 8. Size: 170*18.5*9mm 9. Can Be Use On Any Where,Powered By Any Devices With Usb Port 10. Ultra Bright With Low Power Consumption 11. Unique Bendable Design,Also Has Light Weight 12. Material: Silicone
1. 100% Brand New And High Quality. 2. Perfect Fit For Reading. 3. Light Weight And Durable Cover. 4. Portable And Multiple Choice Of Color. 5. Flexible And Easy Clean. 6. Rated Voltage: 5v 7. Rated Power: 1.2w 8. Size: 170*18.5*9mm 9. Can Be Use On Any Where,Powered By Any Devices With Usb Port 10. Ultra Bright With Low Power Consumption 11. Unique Bendable Design,Also Has Light Weight 12. Material: Silicone",Computers , Laptop Accessories ,4354b7418ee0fab2fd9f8eb493556529.jpg
95b0779b1a04ab70d62c72b53090c4b3,Orico USB 3.0 Hub with Card Reader H3TS-U3-BK USB USB Hub Buy Orico USB 3.0 Hub with Card Reader H3TS-U3-BK USB USB Hub for Rs.1490 online. Orico USB 3.0 Hub with Card Reader H3TS-U3-BK USB USB Hub at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Computers , Laptop Accessories ,95b0779b1a04ab70d62c72b53090c4b3.jpg
078b35be31e8ac99b0cbb817dab4c23f,Bigkik Flexible Lamp Mini Portable Designer USB Led Light Buy Bigkik Flexible Lamp Mini Portable Designer USB Led Light for Rs.125 online. Bigkik Flexible Lamp Mini Portable Designer USB Led Light at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Computers , Laptop Accessories ,078b35be31e8ac99b0cbb817dab4c23f.jpg
6e7cc21610991cab64595af678e8eb5a,Tapawire Portable USB Flexible Stick Dimmable Touch Switch 10 Super Bright LED Reading Lamp B00 USB Led Light Buy Tapawire Portable USB Flexible Stick Dimmable Touch Switch 10 Super Bright LED Reading Lamp B00 USB Led Light for Rs.449 online. Tapawire Portable USB Flexible Stick Dimmable Touch Switch 10 Super Bright LED Reading Lamp B00 USB Led Light at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Computers , Laptop Accessories ,6e7cc21610991cab64595af678e8eb5a.jpg
00ed03657cedbe4663eff2d7fa702a33,"Crystle Crystle01 CRSTL - Bluecensor USB Led Light, USB Cable Buy Crystle Crystle01 CRSTL - Bluecensor USB Led Light, USB Cable for Rs.199 online. Crystle Crystle01 CRSTL - Bluecensor USB Led Light, USB Cable at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.",Computers , Laptop Accessories ,00ed03657cedbe4663eff2d7fa702a33.jpg
c5720509a67da707afcb6f4f0282d529,Amaze Fashion Universal Portable Lamp PL014AMAZWH USB Led Light Buy Amaze Fashion Universal Portable Lamp PL014AMAZWH USB Led Light for Rs.88 online. Amaze Fashion Universal Portable Lamp PL014AMAZWH USB Led Light at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Computers , Laptop Accessories ,c5720509a67da707afcb6f4f0282d529.jpg
9a9402ad55d079c86c302521816b7b0e,"RRP Alpha X002 USB Led Light RRP Alpha X002 USB Led Light (Pink)
                         Price: Rs. 90
				
			Portable USB Led light from Portronics is a battery free USB Light that is perfect to be used with Laptops, adapters and Power Banks. It is very compact in size and flexible hence can fit into any position based on use and utility. The Power consumption is very limited but is able to light the whole area around.
Portable USB Led light from Portronics is a battery free USB Light that is perfect to be used with Laptops, adapters and Power Banks. It is very compact in size and flexible hence can fit into any position based on use and utility. The Power consumption is very limited but is able to light the whole area around.",Computers , Laptop Accessories ,9a9402ad55d079c86c302521816b7b0e.jpg
28e3f1e490cfc4b47bfb50671ff93283,Casotec Plexible LED Light 275012 Led Light USB Led Light Buy Casotec Plexible LED Light 275012 Led Light USB Led Light for Rs.149 online. Casotec Plexible LED Light 275012 Led Light USB Led Light at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Computers , Laptop Accessories ,28e3f1e490cfc4b47bfb50671ff93283.jpg
e426290a8f57e82680275bb91df91ad1,"Techone+ Flexible SE122103-GREEN USB Led Light Techone+ Flexible SE122103-GREEN USB Led Light (Green)
                         Price: Rs. 449
				
			Usable with Power Bank, Laptop, USB Port Adaptor, USB Multi Pin Board & USB Port Device.
Usable with Power Bank, Laptop, USB Port Adaptor, USB Multi Pin Board & USB Port Device.",Computers , Laptop Accessories ,e426290a8f57e82680275bb91df91ad1.jpg
fc9a650d545a50c72556bed0df59efa1,Himtek light led 1 USB Led Light Buy Himtek light led 1 USB Led Light for Rs.119 online. Himtek light led 1 USB Led Light at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Computers , Laptop Accessories ,fc9a650d545a50c72556bed0df59efa1.jpg
812bfd40e47dfde2ff5326e899b42577,"RRP Born To Have Lxs-001 USB Led Light RRP Born To Have Lxs-001 USB Led Light (Purple)
                         Price: Rs. 99
				
			Portable USB Led light from Portronics is a battery free USB Light that is perfect to be used with Laptops, adapters and Power Banks. It is very compact in size and flexible hence can fit into any position based on use and utility. The Power consumption is very limited but is able to light the whole area around.
Portable USB Led light from Portronics is a battery free USB Light that is perfect to be used with Laptops, adapters and Power Banks. It is very compact in size and flexible hence can fit into any position based on use and utility. The Power consumption is very limited but is able to light the whole area around.",Computers , Laptop Accessories ,812bfd40e47dfde2ff5326e899b42577.jpg
01089dc3618a0ab7304d784ef400b83d,KLIQVIK SIX PORT USB HUB FOR I PHONE 4 MOBILES TR-256 USB USB Hub Buy KLIQVIK SIX PORT USB HUB FOR I PHONE 4 MOBILES TR-256 USB USB Hub for Rs.1099 online. KLIQVIK SIX PORT USB HUB FOR I PHONE 4 MOBILES TR-256 USB USB Hub at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Computers , Laptop Accessories ,01089dc3618a0ab7304d784ef400b83d.jpg
de47d0cc0c4875fb97530f66d934c894,KLIQVIK SIX PORT USB HUB FOR SAMSUNG MOBILES TR-252 USB USB Hub Buy KLIQVIK SIX PORT USB HUB FOR SAMSUNG MOBILES TR-252 USB USB Hub for Rs.1099 online. KLIQVIK SIX PORT USB HUB FOR SAMSUNG MOBILES TR-252 USB USB Hub at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Computers , Laptop Accessories ,de47d0cc0c4875fb97530f66d934c894.jpg
e86daf9ebcdfc5c5dd088cdb7f8f8db6,Epresent Mfan 1 Fan USB USB Fan Buy Epresent Mfan 1 Fan USB USB Fan for Rs.219 online. Epresent Mfan 1 Fan USB USB Fan at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Computers , Laptop Accessories ,e86daf9ebcdfc5c5dd088cdb7f8f8db6.jpg
2c475daafe597ed93c1e27fcaa38d8cc,Task Logistics Audio Receiver H-366 USB Bluetooth Buy Task Logistics Audio Receiver H-366 USB Bluetooth for Rs.1200 online. Task Logistics Audio Receiver H-366 USB Bluetooth at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Computers , Laptop Accessories ,2c475daafe597ed93c1e27fcaa38d8cc.jpg
9e90fb6c7870637b6f794e4b4c26bd7e,Feetje Trousers Feetje Trousers - Buy Blue Feetje Trousers For Only Rs. 399 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,Baby Care , Infant Wear ,9e90fb6c7870637b6f794e4b4c26bd7e.jpg
82466269245f199d7f850509307a497b,LUV LUV MP3 PLAYER MP3 RED PLAYER USB Sound Card Buy LUV LUV MP3 PLAYER MP3 RED PLAYER USB Sound Card for Rs.249 online. LUV LUV MP3 PLAYER MP3 RED PLAYER USB Sound Card at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Computers , Laptop Accessories ,82466269245f199d7f850509307a497b.jpg
4f708bc74c4d29b2967dc38a1f5ae6d5,Rock Rocket Desktop Charger 6950290687051 USB USB Hub Buy Rock Rocket Desktop Charger 6950290687051 USB USB Hub for Rs.2999 online. Rock Rocket Desktop Charger 6950290687051 USB USB Hub at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Computers , Laptop Accessories ,4f708bc74c4d29b2967dc38a1f5ae6d5.jpg
41dccf212ff447cd7213a2b1e669e406,Generix HDMI Female To Female Coupler Jointer Adapter Extender Gender Changer gx-hdmi-coupler USB HDMI Connector Buy Generix HDMI Female To Female Coupler Jointer Adapter Extender Gender Changer gx-hdmi-coupler USB HDMI Connector for Rs.166 online. Generix HDMI Female To Female Coupler Jointer Adapter Extender Gender Changer gx-hdmi-coupler USB HDMI Connector at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Computers , Laptop Accessories ,41dccf212ff447cd7213a2b1e669e406.jpg
c612bdfa459e1e2f20d57348336c24be,QP360 Kid Fan 01 MLY2015 USB USB Fan Buy QP360 Kid Fan 01 MLY2015 USB USB Fan for Rs.489 online. QP360 Kid Fan 01 MLY2015 USB USB Fan at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Computers , Laptop Accessories ,c612bdfa459e1e2f20d57348336c24be.jpg
fc009e0b404034e5ea065ba980917f33,"Techone+ Portable Power Bank, and Laptops_2 set USB Led Light Buy Techone+ Portable Power Bank, and Laptops_2 set USB Led Light for Rs.138 online. Techone+ Portable Power Bank, and Laptops_2 set USB Led Light at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.",Computers , Laptop Accessories ,fc009e0b404034e5ea065ba980917f33.jpg
9da942796e9fac272db50b2f7546b94a,"Zaicus Itag Bluetooth Tracer Anti Lost Alarm Remote Shutter Voice Recorder Connect With 10 Units 5692 USB Bluetooth Zaicus Itag Bluetooth Tracer Anti Lost Alarm Remote Shutter Voice Recorder Connect With 10 Units 5692 USB Bluetooth (Green)
                         Price: Rs. 499
				
			Specification:
1 Bluetooth version: Bluetooth 4.0 Low Energy
2 Compatible Phone: iPhone4S/5/5S/5C, iPad Mini, iTouch 5, iPad 3/4, iPad Air and Andriod system with Bluetooth
3 4.0 Smartphone(Andriod 4.3 version and up-grade version)
4 Working distance: About 75 Feet (without barrier )
5 Suitable for: Wallet, Car, Kid, Pets, Bags,Suitcase or other belongings.
6 Battery : CR2032 Lithium Coin Battery
7 Standby time: 6 month
8 Net Weight: 9 gram
12 Connects up to 10 iTag unit
13 App language: English, Chinese, French, Spanish
What is in the box

1xBluetooth Tracker
1xBattery
1xUser manual""
Specification:
1 Bluetooth version: Bluetooth 4.0 Low Energy
2 Compatible Phone: iPhone4S/5/5S/5C, iPad Mini, iTouch 5, iPad 3/4, iPad Air and Andriod system with Bluetooth
3 4.0 Smartphone(Andriod 4.3 version and up-grade version)
4 Working distance: About 75 Feet (without barrier )
5 Suitable for: Wallet, Car, Kid, Pets, Bags,Suitcase or other belongings.
6 Battery : CR2032 Lithium Coin Battery
7 Standby time: 6 month
8 Net Weight: 9 gram
12 Connects up to 10 iTag unit
13 App language: English, Chinese, French, Spanish
What is in the box

1xBluetooth Tracker
1xBattery
1xUser manual""",Computers , Laptop Accessories ,9da942796e9fac272db50b2f7546b94a.jpg
70af4c3c05688d8400632e134f258b98,"Memore Portable and Flexible LED Light Lamp MMULL-SkyBlue USB Led Light Memore Portable and Flexible LED Light Lamp MMULL-SkyBlue USB Led Light (Blue)
                         Price: Rs. 190
				
			1. 100% Brand New And High Quality. 2. Perfect Fit For Reading. 3. Light Weight And Durable Cover. 4. Portable And Multiple Choice Of Color. 5. Flexible And Easy Clean. 6. Rated Voltage: 5v 7. Rated Power: 1.2w 8. Size: 170*18.5*9mm 9. Can Be Use On Any Where,Powered By Any Devices With Usb Port 10. Ultra Bright With Low Power Consumption 11. Unique Bendable Design,Also Has Light Weight 12. Material: Silicone
1. 100% Brand New And High Quality. 2. Perfect Fit For Reading. 3. Light Weight And Durable Cover. 4. Portable And Multiple Choice Of Color. 5. Flexible And Easy Clean. 6. Rated Voltage: 5v 7. Rated Power: 1.2w 8. Size: 170*18.5*9mm 9. Can Be Use On Any Where,Powered By Any Devices With Usb Port 10. Ultra Bright With Low Power Consumption 11. Unique Bendable Design,Also Has Light Weight 12. Material: Silicone",Computers , Laptop Accessories ,70af4c3c05688d8400632e134f258b98.jpg
146b0d570d5ab4e27629d48533b7680d,"RRP Lamp For Computer Keyboard Tslplt02 USB Led Light RRP Lamp For Computer Keyboard Tslplt02 USB Led Light (Green)
                         Price: Rs. 98
				
			Portable USB Led light from Portronics is a battery free USB Light that is perfect to be used with Laptops, adapters and Power Banks. It is very compact in size and flexible hence can fit into any position based on use and utility. The Power consumption is very limited but is able to light the whole area around.
Portable USB Led light from Portronics is a battery free USB Light that is perfect to be used with Laptops, adapters and Power Banks. It is very compact in size and flexible hence can fit into any position based on use and utility. The Power consumption is very limited but is able to light the whole area around.",Computers , Laptop Accessories ,146b0d570d5ab4e27629d48533b7680d.jpg
136f213080426c35520f1b1540c4a390,KLIQVIK SIX PORT USB HUB FOR ANDROID MOBILES TR-250 USB USB Hub Buy KLIQVIK SIX PORT USB HUB FOR ANDROID MOBILES TR-250 USB USB Hub for Rs.1099 online. KLIQVIK SIX PORT USB HUB FOR ANDROID MOBILES TR-250 USB USB Hub at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Computers , Laptop Accessories ,136f213080426c35520f1b1540c4a390.jpg
7cdc62f8d3f7ab8b9d2dddc14c86de83,"Akshaj Lightweight Flexible Portable Adjustable With 50000 Hours Life For Keyboard Laptop Pc Notebook Power Bank, Book Reading Work Bed USB Led Light Buy Akshaj Lightweight Flexible Portable Adjustable With 50000 Hours Life For Keyboard Laptop Pc Notebook Power Bank, Book Reading Work Bed USB Led Light for Rs.199 online. Akshaj Lightweight Flexible Portable Adjustable With 50000 Hours Life For Keyboard Laptop Pc Notebook Power Bank, Book Reading Work Bed USB Led Light at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.",Computers , Laptop Accessories ,7cdc62f8d3f7ab8b9d2dddc14c86de83.jpg
568f331e1039bf2e0635b899c2b3248f,"Lifestyle-You IG43_04 USB USB Fan Lifestyle-You IG43_04 USB USB Fan (Yellow)
                         Price: Rs. 499
				
			Portable USB Operated Fan Air cooling fan with Flexible Blades. Strong wind, suitable for home or office on table. Using the USB plug design, easily powered by PC or desktop when working and studying. Powered by USB port of your computer OR 3 Pcs AA Pencil Batteries (Batteries not included). You can also use it with AC electric power using the common USB mobile charger top (Not included). The blades are safe to touch even when the fan is running. The fan provides instant personal cooling. It has a switch to turn on or off the fan. A very nice addition to your desk in the summers. Colour and design exactly as per the pictures. The pictures are taken with the actual product in stock.
Portable USB Operated Fan Air cooling fan with Flexible Blades. Strong wind, suitable for home or office on table. Using the USB plug design, easily powered by PC or desktop when working and studying. Powered by USB port of your computer OR 3 Pcs AA Pencil Batteries (Batteries not included). You can also use it with AC electric power using the common USB mobile charger top (Not included). The blades are safe to touch even when the fan is running. The fan provides instant personal cooling. It has a switch to turn on or off the fan. A very nice addition to your desk in the summers. Colour and design exactly as per the pictures. The pictures are taken with the actual product in stock.",Computers , Laptop Accessories ,568f331e1039bf2e0635b899c2b3248f.jpg
a41371b2f8859b015031f0d5eda5184c,"99Gems Smart OTG Connection kit USB USB Cable 99Gems Smart OTG Connection kit USB USB Cable (Black)
                         Price: Rs. 199
				
			Features: Works on microUSB smart phone devices On-To-Go Function (OTG) - Allows you to connect USB devices such as keyboard, mouse and USB flash drive to your OTG compatible phone or tablet Small and Light, easy to carry Plug and Play COMPATIBLE: ALMOST ALL DEVICES WITH OTG SUPPORT
Features: Works on microUSB smart phone devices On-To-Go Function (OTG) - Allows you to connect USB devices such as keyboard, mouse and USB flash drive to your OTG compatible phone or tablet Small and Light, easy to carry Plug and Play COMPATIBLE: ALMOST ALL DEVICES WITH OTG SUPPORT",Computers , Laptop Accessories ,a41371b2f8859b015031f0d5eda5184c.jpg
fffa2117a4006d4a848eb7d5b80d4816,De TechInn Flexible wire powered by 13 USB Led Light Buy De TechInn Flexible wire powered by 13 USB Led Light for Rs.219 online. De TechInn Flexible wire powered by 13 USB Led Light at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Computers , Laptop Accessories ,fffa2117a4006d4a848eb7d5b80d4816.jpg
eedee8680f0ed35dcf612c6774affe83,Crystle Crstl - Pink Crystle01 USB Led Light Buy Crystle Crstl - Pink Crystle01 USB Led Light for Rs.170 online. Crystle Crstl - Pink Crystle01 USB Led Light at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Computers , Laptop Accessories ,eedee8680f0ed35dcf612c6774affe83.jpg
6136976dc5a433cdf8e2559b8510bdce,Dizionario Mini Perfume Fan Cooling Fancoolerbl USB USB Fan Buy Dizionario Mini Perfume Fan Cooling Fancoolerbl USB USB Fan for Rs.799 online. Dizionario Mini Perfume Fan Cooling Fancoolerbl USB USB Fan at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Computers , Laptop Accessories ,6136976dc5a433cdf8e2559b8510bdce.jpg
ad08a6efe82576ab162a9336feff647f,Kensington 33399EU USB USB Hub Buy Kensington 33399EU USB HUB for Rs.549 online. Kensington 33399EU USB HUB at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Computers , Laptop Accessories ,ad08a6efe82576ab162a9336feff647f.jpg
832a66ce379b4c98fd3d748eebd7ae4c,"Techone+ Portable SE122103-WHITE USB Led Light Techone+ Portable SE122103-WHITE USB Led Light (White)
                         Price: Rs. 449
				
			Usable with Power Bank, Laptop, USB Port Adaptor, USB Multi Pin Board & USB Port Device.
Usable with Power Bank, Laptop, USB Port Adaptor, USB Multi Pin Board & USB Port Device.",Computers , Laptop Accessories ,832a66ce379b4c98fd3d748eebd7ae4c.jpg
112a8a56ee40ee31ea06fb7ff23b5c25,meSleep Animal Cushions Cover Buy meSleep Animal Cushions Cover at Rs. 699 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ," Cushions, Pillows & Covers ",112a8a56ee40ee31ea06fb7ff23b5c25.jpg
19d2dbc1789653c58bce08c169662cf2,RCE HP ProBook 4430s 6 Cell Laptop Battery Buy RCE HP ProBook 4430s 6 Cell Laptop Battery only for Rs. 1790 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,Computers , Laptop Accessories ,19d2dbc1789653c58bce08c169662cf2.jpg
8f41c6931b5220c2bb34d1cab21cb220,kawal fashion Pyjama Baby Girl's  Combo Specifications of kawal fashion Pyjama Baby Girl's  Combo Apparel Combo Details Primary Product Size 18 - 24 Months Ideal For Baby Girl's Additional Details Style Code mnbt 2244,Baby Care , Infant Wear ,8f41c6931b5220c2bb34d1cab21cb220.jpg
a11773bc4188f1c6226b941ec61c2024,"Sivanna Baking Powder Rouge  Highlighter Specifications of Sivanna Baking Powder Rouge  Highlighter (Dark pink brown shimmer 10) General Traits Organic Type Mineral Quantity 12 Shade Dark pink brown shimmer 10 Ideal For Girls, Women Container Type Compact Case Highlighter Traits Multi-shaded Yes Texture Powder based In the Box Highlighter",Beauty and Personal Care , Men's Grooming ,a11773bc4188f1c6226b941ec61c2024.jpg
2c8912b849cf73676d025aa99203b6d1,"Lula Baby Girl's Dark Blue Bodysuit Key Features of Lula Baby Girl's Dark Blue Bodysuit Fabric: cotton spandex Brand Color: ROYAL BLUE,Lula Baby Girl's Dark Blue Bodysuit Price: Rs. 330 Lula babywear is designed to caress the baby like rose petals. Softest and safest cotton wear made for the comfort of the babies. Produced with finest combed cotton and with materials meeting international standards of safety suitable for the delicate skin of the baby. Lula babywear is beautiful and gentle. No hooks or potentially hurting components are ever used. Plaquets and envelope arrangements are provided so that draping the baby or removing the garment is not troublesome.,Specifications of Lula Baby Girl's Dark Blue Bodysuit In The Box 1 Bodysuit Sleepsuit General Details Closure Snap Button Bootie No Sleeve Full sleeve Number of Contents in Sales Package Pack of 1 Age Group 9 -  12 month Fabric cotton spandex Pattern Solid Ideal For Baby Girl's Neck Round Neck Hood No Design Signature Embroidery Fabric Care Gentle Machine Wash or hand wash in Lukewarm Water, Use mild Detergent, Do Not Bleach, Line dry in shade, medium iron, Wash dark Colours Separately",Baby Care , Infant Wear ,2c8912b849cf73676d025aa99203b6d1.jpg
4f6006b716c6546033fbaf9ff32de577,"Jums Cotton Bath Towel Jums Cotton Bath Towel (4 Premium Luxury Bath Towels, Multicolor)
                         Price: Rs. 999
				
			This set of 4 Smooth & Luxury Bath Towels from the house of Jums is a must havein your Bath Linen Collection
This set of 4 Smooth & Luxury Bath Towels from the house of Jums is a must havein your Bath Linen Collection",Home Furnishing , Bath Linen ,4f6006b716c6546033fbaf9ff32de577.jpg
d218c32df572e82db50faecd62179db2,"Homec Geometric Cushions Cover Homec Geometric Cushions Cover (Pack of 10, 40 cm*40 cm, Green)
                         Price: Rs. 799
				
			Homec Trandy Cushion Covers Set Of 10 In 40 Cm X 40 Cm (Color - Green)
Homec Trandy Cushion Covers Set Of 10 In 40 Cm X 40 Cm (Color - Green)",Home Furnishing ," Cushions, Pillows & Covers ",d218c32df572e82db50faecd62179db2.jpg
